"genet","tank","date","avg_size","sd_size","avg_biomass_g","sd_biomass_g","n_polyps_sampler","samplers"
"B",15,2023-10-20,6.12191780821918,1.46520532399858,0.0495880630136986,0.0323257011941941,24.3333333333333,3
"B",15,2023-10-27,5.85821917808219,1.48439035898128,0.0446440325342466,0.0277159463745317,24.3333333333333,3
"B",15,2023-11-03,5.98055555555556,1.27044278266471,0.04543980625,0.0283121479062691,24,3
"B",15,2023-11-10,5.45320512820513,1.37823729741055,0.0365475842948718,0.0285434509848579,26,3
"B",15,2023-11-17,5.26325301204819,1.29966392712721,0.0323772328313253,0.0153436764646412,27.6666666666667,3
"B",15,2023-11-24,5.02857142857143,1.09818264992303,0.028462118452381,0.0138214087592424,28,3
"B",15,2023-12-01,4.93231707317073,1.10774938892503,0.0271746259146342,0.0135482277226156,27.3333333333333,3
"B",15,2023-12-08,4.84782608695652,0.958040685427786,0.02535705,0.0119283946047179,23,3
"B",15,2023-12-15,4.30434782608696,0.930651570292132,0.0194080007246377,0.00919513047804997,23,3
"B",15,2023-12-22,4.65652173913043,0.91690979917107,0.0229504152173913,0.0101704863140893,23,3
"B",15,2023-12-29,4.68695652173913,0.912430466260348,0.0233294702898551,0.0104389872770023,23,3
"B",15,2024-01-05,4.58478260869565,0.928534059602188,0.0224555503623188,0.0109839491651944,23,3
"B",15,2024-01-12,4.65579710144928,0.817421450137456,0.022529156884058,0.00896117603471777,23,3
"B",15,2024-01-19,4.55588235294118,0.875659726393201,0.0217939977941176,0.0106010549958912,22.6666666666667,3
"B",15,2024-01-26,4.37173913043478,0.973367180809283,0.0203954554347826,0.00995794724514327,23,3
"B",15,2024-02-02,4.29927536231884,0.802231957355946,0.0189847163043478,0.00695220939763093,23,3
"B",15,2024-02-09,4.13472222222222,0.934896085953242,0.0184082715277778,0.00922831424384619,24,3
"C",1,2023-10-06,7.51935483870968,2.17171373816854,0.0905073322580645,0.0510768396575061,10.3333333333333,3
"C",1,2023-10-13,7.68833333333333,2.56224819625442,0.102529695833333,0.0772462867744915,10,3
"C",1,2023-10-20,7.1625,2.20407270931258,0.083667475,0.0684550344262715,10.6666666666667,3
"C",1,2023-10-27,7.53333333333333,2.78774986248312,0.0995835069444444,0.0788017587472621,12,3
"C",1,2023-11-03,6.44605263157895,1.857197945973,0.0592101046052632,0.0419429215306075,12.6666666666667,3
"C",1,2023-11-10,6.58048780487805,2.1651241816745,0.0656225829268293,0.0486659962634302,13.6666666666667,3
"C",1,2023-11-17,6.41785714285714,2.05462515059717,0.0605654839285714,0.0419378557952872,14,3
"C",1,2023-11-24,6.48690476190476,2.0084628037865,0.061693218452381,0.0411810498875101,14,3
"C",1,2023-12-01,6.02444444444444,1.8659763303478,0.04972513,0.0360161623880636,15,3
"C",1,2023-12-08,5.825,1.68950516745092,0.0443339958333333,0.0308472393071136,14,3
"C",1,2023-12-15,5.56829268292683,1.45151075395075,0.0379367780487805,0.0241463833617701,13.6666666666667,3
"C",1,2023-12-22,4.93586956521739,1.08339936339376,0.0270051451086957,0.0152980491140461,15.3333333333333,3
"C",1,2023-12-29,5.113,1.34304455878005,0.0300205765,0.0174386285989869,16.6666666666667,3
"C",1,2024-01-05,5.05869565217391,1.10634058443686,0.0286243369565217,0.015322363435074,15.3333333333333,3
"C",1,2024-01-12,5.02765957446809,1.17339726017072,0.0282327010638298,0.015258523408037,15.6666666666667,3
"C",1,2024-01-19,4.78235294117647,1.1295676702721,0.0251451705882353,0.0140623833428981,17,3
"C",1,2024-01-26,4.7843137254902,1.01413232659715,0.0244987558823529,0.0137615388080381,17,3
"C",1,2024-02-02,4.75980392156863,1.13288030389568,0.0246916210784314,0.0147283619220828,17,3
"C",1,2024-02-09,4.69019607843137,1.13403771777265,0.0238939911764706,0.0125748048499488,17,3
"C",2,2023-10-06,9.514,2.61338860485769,0.172861109,0.10717516627929,8.33333333333333,3
"C",2,2023-10-13,9.08333333333333,1.72678674213992,0.14518370462963,0.0644486479057705,9,3
"C",2,2023-10-20,8.3051724137931,2.00073867181845,0.115338150862069,0.0647502598655019,9.66666666666667,3
"C",2,2023-10-27,7.90277777777778,1.8932029810315,0.0997713888888889,0.0482449547448496,12,3
"C",2,2023-11-03,6.92777777777778,1.51213143312627,0.0676157402777778,0.0311234273918517,12,3
"C",2,2023-11-10,6.54428571428571,1.74303048725578,0.0580652521428572,0.028645316787953,11.6666666666667,3
"C",2,2023-11-17,6.63472222222222,1.68156196019596,0.0603826493055556,0.0300550736461645,12,3
"C",2,2023-11-24,6.34027777777778,1.55297621778968,0.0520958534722222,0.0224898052355071,12,3
"C",2,2023-12-01,6.00952380952381,1.32588856749056,0.0454234630952381,0.020990510294304,14,3
"C",2,2023-12-08,5.62692307692308,1.27632519132312,0.0378533326923077,0.0175243636818738,13,3
"C",2,2023-12-15,5.38928571428571,1.09698577789409,0.0332619363095238,0.0151685244462566,14,3
"C",2,2023-12-22,5.52738095238095,1.13055601956195,0.0352952720238095,0.0148910622243877,14,3
"C",2,2023-12-29,5.40833333333333,1.12883438478507,0.0333210375,0.0133886608171317,14,3
"C",2,2024-01-05,5.00888888888889,1.10062744561112,0.0282248377777778,0.0127626708214468,15,3
"C",2,2024-01-12,4.80666666666667,0.932259268998044,0.024444305,0.00877692905702217,15,2
"C",2,2024-01-19,5.19833333333333,1.07474737538826,0.0301299708333333,0.0116051075245488,15,2
"C",2,2024-01-26,4.99833333333333,1.11560452057514,0.0277198058333333,0.0115833220049935,15,2
"C",2,2024-02-02,5.04137931034483,1.11198171175776,0.028382724137931,0.012947294332688,14.5,2
"C",2,2024-02-09,4.854,1.17893241224977,0.025881809,0.0110498771860536,12.5,2
"C",3,2023-10-06,7.4796875,1.53676424517168,0.08516504296875,0.0430627721989259,10.6666666666667,3
"C",3,2023-10-13,7.26142857142857,2.22543223986809,0.0866690107142857,0.0670700529027638,11.6666666666667,3
"C",3,2023-10-20,6.68023255813953,2.48007683787237,0.074876313372093,0.0713074110849291,14.3333333333333,3
"C",3,2023-10-27,6.245,1.94252647109611,0.0576889925,0.0465330641482427,16.6666666666667,3
"C",3,2023-11-03,6.20978260869565,1.79890441521467,0.0540597472826087,0.0364929082401089,15.3333333333333,3
"C",3,2023-11-10,5.89021739130435,2.07624236778949,0.0512715940217391,0.043986411074786,15.3333333333333,3
"C",3,2023-11-17,5.87888888888889,1.98502791673373,0.0493937627777778,0.0368359163840877,15,3
"C",3,2023-11-24,5.81444444444444,1.90579017857268,0.0477523938888889,0.0416299189031855,15,3
"C",3,2023-12-01,5.69,2.02262761572913,0.0477900616666667,0.0545799819040894,15,3
"C",3,2023-12-08,5.62840909090909,1.68788440414487,0.0426253380681818,0.0350759817360086,14.6666666666667,3
"C",3,2023-12-15,5.01888888888889,1.53424537278758,0.0319550494444445,0.0242702588818936,15,3
"C",3,2023-12-22,5.13666666666667,1.49782238937477,0.0332889427777778,0.0249193045928695,15,3
"C",3,2023-12-29,5.10454545454545,1.37229643013564,0.0306020909090909,0.0206175032262167,14.6666666666667,3
"C",3,2024-01-05,4.89021739130435,1.3630976183153,0.0284203701086957,0.0198719211243379,15.3333333333333,3
"C",3,2024-01-12,4.51354166666667,1.48427687810502,0.0252862234375,0.0172406229827772,16,3
"C",3,2024-01-19,4.54242424242424,1.29342248509206,0.0244509363636364,0.0128604595914988,16.5,2
"C",3,2024-01-26,4.640625,1.2623768830016,0.0245786963541667,0.0102345632414567,16,3
"C",3,2024-02-02,4.64791666666667,1.19030992573289,0.0247544875,0.0118514603125859,16,3
"C",3,2024-02-09,4.52551020408163,1.16134575549762,0.023256962755102,0.0109816580225066,16.3333333333333,3
"C",4,2023-10-06,9.35,2.21239620540647,0.158148875,0.0804098777567587,8.5,2
"C",4,2023-10-13,8.415,2.33639542666553,0.119190835,0.063334140709058,10,2
"C",4,2023-10-20,7.97894736842105,2.13733325820156,0.103177410526316,0.0567045950973088,9.5,2
"C",4,2023-10-27,7.69318181818182,2.20310539047096,0.0911064693181818,0.0393395651262859,11,2
"C",4,2023-11-03,7.22083333333333,1.42768348797763,0.0747059145833333,0.0275271994709214,12,2
"C",4,2023-11-10,6.74285714285714,1.68322322290256,0.0629564380952381,0.0292652270221564,10.5,2
"C",4,2023-11-17,6.36875,1.37099998448097,0.0524443802083333,0.0214514980672958,12,2
"C",4,2023-11-24,5.67307692307692,1.38097938883902,0.0407026115384615,0.0218707951702576,13,2
"C",4,2023-12-01,5.396,1.5214064384708,0.036790362,0.0259329533388205,12.5,2
"C",4,2023-12-08,5.31538461538462,1.79502412626581,0.0372457653846154,0.0284291749393269,13,2
"C",4,2023-12-15,5.09423076923077,1.71400385081345,0.0334604048076923,0.0243088488279937,13,2
"C",4,2023-12-22,5.222,1.82469343245625,0.035736187,0.0279794775924128,12.5,2
"C",4,2023-12-29,5.334,1.67960272270631,0.035481737,0.0238876497264213,12.5,2
"C",4,2024-01-05,5.11428571428571,1.53746291265585,0.0322393321428572,0.0230787056934795,14,2
"C",4,2024-01-12,5.34821428571429,1.52363095882871,0.0349082866071429,0.024166632830221,14,2
"C",4,2024-01-19,4.56607142857143,1.52890653566698,0.0243518080357143,0.0147219928170691,14,2
"C",4,2024-01-26,4.525,1.02024008473911,0.0219249108333333,0.0119450110353774,15,2
"C",4,2024-02-02,4.58166666666667,0.938352625465243,0.0223474825,0.0107782256656873,15,2
"C",4,2024-02-09,4.75,1.04872804314301,0.0245791083333333,0.0123040021634106,15,2
"C",5,2023-10-06,7.32777777777778,1.52101678606518,0.0812358305555556,0.045966752696146,9,2
"C",5,2023-10-13,7.22777777777778,1.52533108557943,0.0759413305555556,0.0346199257408381,9,2
"C",5,2023-10-20,7.35555555555556,2.04596389361305,0.0852247166666667,0.0610259889628712,9,2
"C",5,2023-10-27,6.7825,2.13396074507908,0.06771110875,0.0487554084334128,10,2
"C",5,2023-11-03,6.6675,1.96278027559287,0.06527452625,0.0424704455480626,10,2
"C",5,2023-11-10,6.2525,1.96298928246614,0.05610225375,0.0410338994636561,10,2
"C",5,2023-11-17,6.0575,1.66269591095537,0.04899360375,0.0317063277891337,10,2
"C",5,2023-11-24,5.57272727272727,1.42116291005406,0.0380599022727273,0.0230971038794355,11,2
"C",5,2023-12-01,5.45909090909091,1.5901320965777,0.0380529409090909,0.0285912635180692,11,2
"C",5,2023-12-08,5.4,1.19806044806149,0.0342578613636364,0.0172842541953699,11,2
"C",5,2023-12-15,5.44545454545455,1.32690486952515,0.0360127522727273,0.0225646835706409,11,2
"C",5,2023-12-22,5.32045454545455,1.25579207756375,0.0326940534090909,0.0158802970291661,11,2
"C",5,2023-12-29,5.05681818181818,1.28703693000497,0.0291723806818182,0.0148254964632481,11,2
"C",5,2024-01-05,4.96818181818182,1.17785234737631,0.0277306227272727,0.0131826114349794,11,2
"C",5,2024-01-12,4.89736842105263,1.0913633531989,0.0256960381578947,0.0101453769797072,9.5,2
"C",5,2024-01-19,5.015,1.20011751561339,0.0274480275,0.0110053250949164,10,2
"C",5,2024-01-26,4.25416666666667,1.3451185715881,0.02162334375,0.00776272568236047,12,2
"C",5,2024-02-02,4.53125,1.31798625408517,0.024121665625,0.00775516305317966,12,2
"C",5,2024-02-09,4.56739130434783,1.20573709089799,0.0236884597826087,0.0096069817644535,11.5,2
"C",6,2023-10-06,6.87272727272727,1.60165083968453,0.0663465818181818,0.0274686128464404,11,2
"C",6,2023-10-13,7.00238095238095,1.76655764132285,0.0698700011904762,0.0298761999446607,10.5,2
"C",6,2023-10-20,5.92391304347826,1.75893715162926,0.0470107945652174,0.0241798736356104,11.5,2
"C",6,2023-10-27,5.44545454545455,1.35035818598029,0.03450745,0.0150240016904539,11,2
"C",6,2023-11-03,5.505,1.23785380852589,0.035638255,0.016381638226532,10,2
"C",6,2023-11-10,5.29705882352941,1.33699919406101,0.0324604073529412,0.0154197795800424,8.5,2
"C",6,2023-11-17,5.55294117647059,1.59226069399676,0.0378320882352941,0.0233519058448163,8.5,2
"C",6,2023-11-24,5.6,2.01769946005621,0.043524975,0.0307802308607889,7,2
"C",6,2023-12-01,5.32857142857143,1.64087987753119,0.0353098142857143,0.0256690309936105,7,2
"C",6,2023-12-08,4.64375,1.58377611239517,0.026504346875,0.0255152367778923,8,2
"C",6,2023-12-15,4.73928571428571,1.33398297665697,0.0251966196428571,0.0147992142635961,7,2
"C",6,2023-12-22,4.51428571428571,1.08242330520005,0.0218302071428571,0.0110881541794499,7,2
"C",6,2023-12-29,4.84642857142857,1.39641926815938,0.0274184732142857,0.0188187223753558,7,2
"C",6,2024-01-05,4.94642857142857,1.08439508409652,0.0265401982142857,0.0123964543953971,7,2
"C",6,2024-01-12,4.675,1.33932680712972,0.0250049625,0.0154253686418633,7,2
"C",6,2024-01-19,4.91071428571429,1.26968625045843,0.0276432053571429,0.0173361743712006,7,2
"C",6,2024-01-26,4.68214285714286,0.829124291012566,0.0229086410714286,0.00899515279928375,7,2
"C",6,2024-02-02,4.76428571428571,0.887449230979518,0.0241161821428571,0.0108717379165211,7,2
"C",6,2024-02-09,4.54285714285714,1.09186506133739,0.0225135964285714,0.0142248463266299,7,2
"C",7,2023-10-06,8.26818181818182,2.3992408473008,0.117249221969697,0.0682406908877632,11,3
"C",7,2023-10-13,7.19,2.3585905012406,0.0821630866666667,0.0533180175576682,10,3
"C",7,2023-10-20,7.13108108108108,2.15355238068395,0.0780700452702703,0.042720962961169,12.3333333333333,3
"C",7,2023-10-27,6.10444444444444,1.49244623196478,0.0494037844444444,0.0288844390525552,15,3
"C",7,2023-11-03,5.97222222222222,1.66261117075479,0.0476277405555556,0.0286939583307313,15,3
"C",7,2023-11-10,5.68863636363636,1.53386536133667,0.0398717909090909,0.0222194889104132,14.6666666666667,3
"C",7,2023-11-17,5.48690476190476,1.35786683893017,0.0363662517857143,0.0183353707230228,14,3
"C",7,2023-11-24,5.28333333333333,1.1334778029695,0.0316976458333333,0.0141112326188193,16,3
"C",7,2023-12-01,5.22244897959184,1.23167228639822,0.0313106112244898,0.0160215449953581,16.3333333333333,3
"C",7,2023-12-08,4.87058823529412,1.05854264053954,0.0255999058823529,0.0123535738561383,17,3
"C",7,2023-12-15,4.64705882352941,1.06962618457261,0.0225755333333333,0.00903863125729868,17,3
"C",7,2023-12-22,4.60196078431373,1.1254904666527,0.0224166450980392,0.0104544631374392,17,3
"C",7,2023-12-29,4.68627450980392,1.15613209835588,0.0237640431372549,0.011751968621512,17,3
"C",7,2024-01-05,4.59387755102041,1.12431572101513,0.0228878969387755,0.0117756628353476,16.3333333333333,3
"C",7,2024-01-12,4.39259259259259,0.859765638975709,0.0197096453703704,0.00791994015563391,18,3
"C",7,2024-01-19,4.14122807017544,0.909809997037578,0.0176309907894737,0.00592678231814036,19,3
"C",7,2024-01-26,4.05438596491228,0.872808542790253,0.0171832850877193,0.00488124052753073,19,3
"C",7,2024-02-02,3.91140350877193,0.797757783890255,0.0160411697368421,0.00496218759844929,19,3
"C",7,2024-02-09,3.8719298245614,0.857193276697792,0.0161664438596491,0.00531530803704843,19,3
"C",8,2023-10-06,8.11153846153846,1.88813705499933,0.109975225,0.0646840826851931,6.5,2
"C",8,2023-10-13,7.25,1.91853005599536,0.0824073720588235,0.0562031347868388,8.5,2
"C",8,2023-10-20,6.80588235294118,2.22205762907983,0.0731336117647059,0.0524806961567612,8.5,2
"C",8,2023-10-27,6.675,2.1182708581698,0.0704677541666667,0.0551478010099212,9,2
"C",8,2023-11-03,6.2421052631579,2.01489474997705,0.0585687473684211,0.0388635431526735,9.5,2
"C",8,2023-11-10,5.8,2.2379019478532,0.04955232,0.0362377150015441,10,2
"C",8,2023-11-17,6.13181818181818,2.27685755774629,0.0587320568181818,0.0537608799325254,11,2
"C",8,2023-11-24,5.42291666666667,1.71243755386482,0.0393926552083333,0.0336065374267863,12,2
"C",8,2023-12-01,5.29,1.79457800167104,0.037977481,0.0296565091315639,12.5,2
"C",8,2023-12-08,5.154,1.67736552427931,0.035051427,0.0269335712389141,12.5,2
"C",8,2023-12-15,4.89347826086957,1.52350504851485,0.0296043076086957,0.020644368887158,11.5,2
"C",8,2023-12-22,4.79166666666667,1.53343354590811,0.0292833333333333,0.0229694456900341,12,2
"C",8,2023-12-29,4.83958333333333,1.38606124689418,0.0285571364583333,0.0172350890782359,12,2
"C",8,2024-01-05,4.692,1.32585590376595,0.026249816,0.0169712103658435,12.5,2
"C",8,2024-01-12,4.59375,1.16151153354291,0.0239156927083333,0.013255859960579,12,2
"C",8,2024-01-19,4.69166666666667,1.22384697509113,0.02491421875,0.0138654948753117,12,2
"C",8,2024-01-26,4.45416666666667,1.26204129367876,0.022717675,0.0137207409791749,12,2
"C",8,2024-02-02,4.48125,1.17485286539173,0.022366215625,0.0106061476155849,12,2
"C",8,2024-02-09,4.3375,1.17810251333018,0.0210990854166667,0.0122994000711304,12,2
"C",9,2023-10-06,7.56964285714286,2.92406439693154,0.104223747321429,0.0854289550939474,14,2
"C",9,2023-10-13,7.37037037037037,2.70154600250187,0.0934255092592593,0.069923562099901,13.5,2
"C",9,2023-10-20,5.94444444444444,1.823723732907,0.0472858972222222,0.0324452736273089,18,1
"C",9,2023-10-27,5.8,2.0953395336303,0.0477867779411765,0.038988397872819,17,2
"C",9,2023-11-03,6.03970588235294,2.22778517318778,0.0507663139705882,0.0350410269195155,17,2
"C",9,2023-11-10,5.18194444444444,1.46790320793165,0.0311928270833333,0.020660745828874,18,2
"C",9,2023-11-17,5.275,1.21623041316621,0.0319015801470588,0.0145111467455153,17,2
"C",9,2023-11-24,5.045,1.23486429639393,0.0282086041666667,0.0116492908618439,15,2
"C",9,2023-12-01,4.98793103448276,1.48088138598972,0.0294746370689655,0.0154050460101793,14.5,2
"C",9,2023-12-08,4.63,1.18362621401047,0.023585655,0.0119452063842123,17.5,2
"C",9,2023-12-15,4.30833333333333,1.1564576802448,0.0204545166666667,0.00974560033496435,18,2
"C",9,2023-12-22,4.26805555555556,0.91371804892234,0.0193345743055556,0.00771947408996393,18,2
"C",9,2023-12-29,4.33787878787879,1.22659819156198,0.0214772765151515,0.00980281516614085,16.5,2
"C",9,2024-01-05,4.025,1.01464626459349,0.0177418847222222,0.00821239573323304,18,2
"C",9,2024-01-12,4.10138888888889,1.07905710738661,0.0183874979166667,0.00748429653771667,18,2
"C",9,2024-01-19,4.03888888888889,1.09384392062657,0.0181871111111111,0.00768315882866649,18,2
"C",9,2024-01-26,3.91805555555556,0.876504965540178,0.0164322381944444,0.00540599519274827,18,2
"C",9,2024-02-02,4.02777777777778,0.864515206038071,0.0172077180555556,0.00708427043182795,18,2
"C",9,2024-02-09,4.03472222222222,0.985409005270518,0.01796198125,0.00963013373688359,18,2
"C",10,2023-10-06,7.41428571428571,2.5647299509411,0.0902283071428572,0.0548016328911912,10.5,2
"C",10,2023-10-13,7.58958333333333,2.36977775987658,0.0969315802083333,0.057620107522782,12,2
"C",10,2023-10-20,7.31458333333333,2.48458991721724,0.0867842572916667,0.0535755995320466,12,2
"C",10,2023-10-27,6.672,2.31710938851996,0.068043004,0.0505796247573677,12.5,2
"C",10,2023-11-03,5.85277777777778,2.12384001295436,0.0483460208333333,0.0449827237316333,18,2
"C",10,2023-11-10,5.64,1.88420733682246,0.04368792,0.0321220112629352,15,2
"C",10,2023-11-17,5.68571428571429,1.89184167811816,0.0444003678571429,0.033313831452239,14,2
"C",10,2023-11-24,5.79107142857143,1.9138990935417,0.0457476580357143,0.0280409330893002,14,2
"C",10,2023-12-01,5.24,1.56087763231166,0.0335362266666667,0.0216722448073079,15,2
"C",10,2023-12-08,5.05666666666667,1.55970082601333,0.03111725,0.0221438884726261,15,2
"C",10,2023-12-15,4.78166666666667,1.27219171173704,0.0261307908333333,0.0166542271547174,15,2
"C",10,2023-12-22,4.62903225806452,1.17590385142443,0.0233431677419355,0.0110805924703326,15.5,2
"C",10,2023-12-29,5.065,1.77647766137262,0.0319337575,0.0240977317278212,15,2
"C",10,2024-01-05,4.84,1.63125274168241,0.02859797,0.0220705041184994,17.5,2
"C",10,2024-01-12,4.39852941176471,1.45453409959452,0.0224601389705882,0.0153419740419773,17,2
"C",10,2024-01-19,4.41527777777778,1.23524072150435,0.0222300715277778,0.0155542916326023,18,2
"C",10,2024-01-26,4.00555555555556,0.994051163260709,0.0174136430555556,0.00808289511450748,18,2
"C",10,2024-02-02,3.94722222222222,0.959309056255965,0.0171644625,0.00768937634850025,18,2
"C",10,2024-02-09,3.94583333333333,0.962821192063887,0.0169477729166667,0.00789960849743376,18,2
"C",11,2023-10-06,7.93181818181818,2.86040121397246,0.117375711363636,0.106254734547359,11,3
"C",11,2023-10-13,7.09642857142857,2.41996945258881,0.0842179482142857,0.0518133469744611,14,3
"C",11,2023-10-20,7.19186046511628,2.3529813437064,0.083564098255814,0.0460130958582236,14.3333333333333,3
"C",11,2023-10-27,6.45480769230769,1.98077555702783,0.0591784524038462,0.0395158653803789,17.3333333333333,3
"C",11,2023-11-03,5.73867924528302,1.79149157087538,0.0435135108490566,0.0288191199447534,17.6666666666667,3
"C",11,2023-11-10,5.65,1.54445042096007,0.0393791009259259,0.0223754098581957,18,3
"C",11,2023-11-17,5.35588235294118,1.32108367828538,0.0329525504901961,0.0156104338119801,17,3
"C",11,2023-11-24,5.06574074074074,1.2971688825001,0.0290011986111111,0.0136752307332294,18,3
"C",11,2023-12-01,5.0712962962963,1.47521903495978,0.0293521865740741,0.015698750493385,18,3
"C",11,2023-12-08,4.69818181818182,1.17426391686681,0.0238140290909091,0.0113722516387444,18.3333333333333,3
"C",11,2023-12-15,4.70789473684211,1.15583511829327,0.0243467671052632,0.0119561231005944,19,3
"C",11,2023-12-22,4.49245283018868,1.05764321225094,0.0217025254716981,0.00960799259151929,17.6666666666667,3
"C",11,2023-12-29,4.49727272727273,1.20993282783518,0.0223494968181818,0.0113618479014841,18.3333333333333,3
"C",11,2024-01-05,4.48,1.07411580876654,0.0217023763636364,0.00968027942427166,18.3333333333333,3
"C",11,2024-01-12,4.35566037735849,0.999054809372029,0.0198666674528302,0.0077050616235393,17.6666666666667,3
"C",11,2024-01-19,4.407,1.10437650950547,0.0205818435,0.00815772222037602,16.6666666666667,3
"C",11,2024-01-26,4.43796296296296,1.05420542719509,0.0207062736111111,0.00812098023380139,18,3
"C",11,2024-02-02,4.20925925925926,0.918403433538821,0.0186768333333333,0.00660808246016066,18,3
"C",11,2024-02-09,4.22358490566038,0.930801179403805,0.0188573400943396,0.00867583327519464,17.6666666666667,3
"C",12,2023-10-06,7.19285714285714,2.04943690745304,0.0803426797619048,0.0500596401748564,10.5,2
"C",12,2023-10-13,6.84090909090909,1.99269808700715,0.071536,0.0473841456662395,11,2
"C",12,2023-10-20,5.84772727272727,1.98605471204569,0.0487645352272727,0.0390510390117145,11,2
"C",12,2023-10-27,5.98409090909091,1.82233471280575,0.0503552102272727,0.0335473773173634,11,2
"C",12,2023-11-03,5.81842105263158,2.11887977327617,0.0472522434210526,0.0326686056918744,9.5,2
"C",12,2023-11-10,5.57894736842105,1.94618933202142,0.0447157289473684,0.036440082199223,9.5,2
"C",12,2023-11-17,4.935,1.5501116585092,0.03080559,0.0236664399437657,10,2
"C",12,2023-11-24,4.975,1.53785564992297,0.0318112125,0.0255151887228141,10,2
"C",12,2023-12-01,4.925,1.62539935921086,0.031413185,0.0270681126894855,10,2
"C",12,2023-12-08,4.665,1.68287757221876,0.0295401525,0.0256144204180335,10,2
"C",12,2023-12-15,4.7625,1.66728514165686,0.03012281125,0.0239929861282136,10,2
"C",12,2023-12-22,4.28888888888889,1.41133731470298,0.0229150555555556,0.0178858945969746,9,2
"C",12,2023-12-29,4.4325,1.2570595522682,0.02343488125,0.0158549400252685,10,2
"C",12,2024-01-05,4.2725,1.35816382456572,0.02251911375,0.01488885928188,10,2
"C",12,2024-01-12,4.3525,1.33493253454805,0.02340188875,0.0155690403364263,10,2
"C",12,2024-01-19,4.44736842105263,1.58280231169111,0.0264210131578947,0.0180157910258927,9.5,2
"C",12,2024-01-26,4.1925,1.46976144933411,0.02263961375,0.0159880720889443,10,2
"C",12,2024-02-02,4.13684210526316,1.22351311916703,0.0198288105263158,0.00896562726897967,9.5,2
"C",12,2024-02-09,4.37105263157895,1.29195178027682,0.0225461065789474,0.0110577015106894,9.5,2
"C",13,2023-10-06,8.1452380952381,2.5436868173686,0.110711605952381,0.0634264285063475,10.5,2
"C",13,2023-10-13,7.81041666666667,1.95733639932993,0.096029784375,0.0456441384339042,12,2
"C",13,2023-10-20,7.51818181818182,2.10462091015833,0.0879928772727273,0.0481956568559784,11,2
"C",13,2023-10-27,6.89285714285714,1.75921169390501,0.0686119297619048,0.0427707082677405,10.5,2
"C",13,2023-11-03,6.31923076923077,1.51993788076606,0.0513478076923077,0.02034815125727,13,2
"C",13,2023-11-10,5.62307692307692,1.24783976230852,0.0381609,0.0198312596587887,13,2
"C",13,2023-11-17,5.79583333333333,1.35677313259562,0.0417148291666667,0.0210225468574008,12,2
"C",13,2023-11-24,5.56086956521739,1.41287386570298,0.0371992152173913,0.0197948873351761,11.5,2
"C",13,2023-12-01,5.43913043478261,1.35801787925876,0.0352984869565217,0.0219033264371,11.5,2
"C",13,2023-12-08,5.43181818181818,1.39929761903552,0.0347365181818182,0.0177013722584817,11,2
"C",13,2023-12-15,4.69583333333333,1.23304817481656,0.02418585625,0.0120709013215222,12,2
"C",13,2023-12-22,4.7,1.22804116640403,0.0243285708333333,0.0133070281240037,12,2
"C",13,2023-12-29,4.844,1.03985085272762,0.024797728,0.00940550626043153,12.5,2
"C",13,2024-01-05,4.77307692307692,0.988981528925112,0.0249009807692308,0.0146175646020777,13,2
"C",13,2024-01-12,4.65,1.0351476282371,0.023570279,0.0137570591019129,12.5,2
"C",13,2024-01-19,4.694,0.966671123611588,0.022798453,0.00814545889005327,12.5,2
"C",13,2024-01-26,4.55208333333333,1.14854016192125,0.0222648822916667,0.0104658138284599,12,2
"C",13,2024-02-02,4.64761904761905,0.808563343594025,0.0222222738095238,0.00907557552732014,10.5,2
"C",13,2024-02-09,4.508,1.06231168799415,0.021333946,0.00916012274725197,12.5,2
"C",14,2023-10-06,6.89375,2.07522428933931,0.0716104822916667,0.0343705953516976,8,3
"C",14,2023-10-13,6.50434782608696,2.02297432528763,0.0596318869565217,0.0322493743780939,7.66666666666667,3
"C",14,2023-10-20,6.06875,1.89057971708856,0.050243721875,0.0295381230604301,8,1
"C",14,2023-10-27,5.734375,1.65482858970055,0.0426667765625,0.0233935595599951,8,2
"C",14,2023-11-03,5.19117647058824,1.5345254220588,0.0323323779411765,0.0193466638266235,8.5,2
"C",14,2023-11-10,4.96333333333333,1.33248104944364,0.0289317216666667,0.0158055006117724,7.5,2
"C",14,2023-11-17,4.965625,1.34106586761811,0.0289315390625,0.0177429970673972,8,2
"C",14,2023-11-24,4.74705882352941,1.47077289393225,0.0270172411764706,0.01823022284269,8.5,2
"C",14,2023-12-01,4.59375,1.421933599466,0.025044734375,0.0173281581367194,8,2
"C",14,2023-12-08,4.08125,0.984537716966208,0.018254609375,0.00684990785307775,8,2
"C",14,2023-12-15,3.63666666666667,0.835622144163313,0.014895335,0.00483429682271077,7.5,2
"C",14,2023-12-22,3.7625,0.624628922099018,0.014418821875,0.00251348150442229,8,2
"C",14,2023-12-29,4.20625,0.975155074516273,0.018883096875,0.00712211679196615,8,2
"C",14,2024-01-05,3.75,0.791165846220889,0.0152471935185185,0.00426483767523293,9,3
"C",14,2024-01-12,3.76481481481481,0.867039510189248,0.0149955768518519,0.00387698762564074,9,3
"C",14,2024-01-19,3.76428571428571,0.915011886942871,0.0153030321428571,0.00501331327899754,9.33333333333333,3
"C",14,2024-01-26,3.65185185185185,0.892894538500095,0.0147920796296296,0.00364316746057205,9,3
